ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Nuclei_with_XISTpuncta_Count,Children_XIST_CLOUD_Count,Intensity_IntegratedIntensityEdge_Masked_XIST,Intensity_IntegratedIntensity_Masked_XIST,Intensity_LowerQuartileIntensity_Masked_XIST,Intensity_MADIntensity_Masked_XIST,Intensity_MassDisplacement_Masked_XIST,Intensity_MaxIntensityEdge_Masked_XIST,Intensity_MaxIntensity_Masked_XIST,Intensity_MeanIntensityEdge_Masked_XIST,Intensity_MeanIntensity_Masked_XIST,Intensity_MedianIntensity_Masked_XIST,Intensity_MinIntensityEdge_Masked_XIST,Intensity_MinIntensity_Masked_XIST,Intensity_StdIntensityEdge_Masked_XIST,Intensity_StdIntensity_Masked_XIST,Intensity_UpperQuartileIntensity_Masked_XIST,Location_CenterMassIntensity_X_Masked_XIST,Location_CenterMassIntensity_Y_Masked_XIST,Location_CenterMassIntensity_Z_Masked_XIST,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Masked_XIST,Location_MaxIntensity_Y_Masked_XIST,Location_MaxIntensity_Z_Masked_XIST,Number_Object_Number,Parent_Nuclei_X
3,58,5,6,605,215,602,213,603.2,213.6,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,-71.56505118,5.207106781,1,1,1,0.037125199,0.037125199,0.005817502,0.002769513,0.010987288,0.012085145,0.012085145,0.00742504,0.00742504,0.00764477,0.004058899,0.004058899,0.002840828,0.002840828,0.011337453,603.2108508,213.6017263,0,603.2,213.6,0,603,214,0,58,5
3,59,5,9,606,220,603,217,604,218,0.509295818,5,0,2.523132522,1,0.555555556,1.963495408,2.529822128,2,1.414213562,1.082842712,1,1.414213562,2.529822128,45,5.656854249,1,1,1,0.024490729,0.03724727,0.005821317,0.001228351,0.047033403,0.006851301,0.012756541,0.006122682,0.007449454,0.006736858,0.005462729,0.005462729,0.000620329,0.00271093,0.011280231,603.9713232,218.0372798,0,604,218,0,604,218,0,59,5
3,60,4,4,610,220,608,218,608.5,218.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.02606241,0.02606241,0.006454566,0.000976577,0.056400909,0.007553216,0.007553216,0.006515603,0.006515603,0.006576639,0.005477989,0.005477989,0.000734972,0.000734972,0.007553216,608.4578454,218.4625293,0,608.5,218.5,0,608,218,0,60,5
3,61,1,1,617,221,616,220,616,220,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003967346,0.003967346,0.003967346,0,0,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0,0,0.003967346,616,220,0,616,220,0,616,220,0,61,5
3,62,7,9,613,223,610,220,611,221,0.530070278,7,0.816496581,2.985410661,1,0.777777778,1.886542296,3.703280399,2.828427125,1.414213562,1.059173366,1,1.414213562,2.138089935,-45,6.828427125,1,1,1,0.031799801,0.040177004,0.004863813,0.001098649,0.097928889,0.007385366,0.008377204,0.005299967,0.005739572,0.005416953,0.004013123,0.004013123,0.001057347,0.001455262,0.007633325,610.9080897,220.9661983,0,611,221,0,611,221,0,62,5
3,63,5,9,581,224,578,221,579,222,0.509295818,5,0,2.523132522,1,0.555555556,1.963495408,2.529822128,2,1.414213562,1.082842712,1,1.414213562,2.529822128,45,5.656854249,1,1,1,0.025162125,0.03741512,0.00607309,0.001899748,0.101549754,0.00840772,0.012252995,0.006290531,0.007483024,0.007240405,0.004608224,0.004608224,0.001360809,0.00267761,0.011291676,579,221.8984502,0,579,222,0,579,222,0,63,5
3,64,1,1,614,223,613,222,613,222,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.005035477,0.005035477,0.005035477,0,0,0.005035477,0.005035477,0.005035477,0.005035477,0.005035477,0.005035477,0.005035477,0,0,0.005035477,613,222,0,613,222,0,613,222,0,64,5
3,65,6,6,573,226,570,224,571,224.5,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,90,6,1,1,1,0.040390631,0.040390631,0.005569543,0.001663232,0.084501977,0.009002822,0.009002822,0.006731772,0.006731772,0.00733959,0.004547188,0.004547188,0.001623238,0.001623238,0.008682383,570.9172648,224.4828107,0,571,224.5,0,571,224,0,65,5
3,66,4,4,609,228,607,226,607.5,226.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.026077669,0.026077669,0.006347753,0.002044709,0.111059831,0.008621348,0.008621348,0.006519417,0.006519417,0.006576639,0.004531929,0.004531929,0.001449221,0.001449221,0.008621348,607.4259801,226.417203,0,607.5,226.5,0,607,226,0,66,5
3,67,3,4,612,227,610,225,610.3333333,225.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.014694438,0.014694438,0.004638743,0.000846876,0.055280718,0.00578317,0.00578317,0.004898146,0.004898146,0.00530251,0.004089418,0.004089418,0.000693573,0.000693573,0.00578317,610.278297,225.6718588,0,610.3333333,225.6666667,0,610,226,0,67,5
3,68,4,4,575,229,573,227,573.5,227.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.022964828,0.022964828,0.00576791,0.000732434,0.058352747,0.006607157,0.006607157,0.005741207,0.005741207,0.005874723,0.004715038,0.004715038,0.000674802,0.000674802,0.006607157,573.5435216,227.5388704,0,573.5,227.5,0,574,228,0,68,5
3,69,3,4,591,231,589,229,589.3333333,229.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.015884641,0.015884641,0.004699779,0.001045242,0.05941848,0.006607155,0.006607155,0.00529488,0.00529488,0.005683985,0.00451667,0.00451667,0.000933256,0.000933256,0.006607155,589.2997118,229.284342,0,589.3333333,229.3333333,0,589,229,0,69,5
3,70,4,4,582,232,580,230,580.5,230.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.035980772,0.035980772,0.008041505,0.001663232,0.080412544,0.010986496,0.010986496,0.008995193,0.008995193,0.009704737,0.007248035,0.007248035,0.001451794,0.001451794,0.010986496,580.5750636,230.528838,0,580.5,230.5,0,581,231,0,70,5
3,71,4,4,610,232,608,230,608.5,230.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.021271076,0.021271076,0.00531014,0.000289922,0.032408481,0.005645838,0.005645838,0.005317769,0.005317769,0.005600061,0.004715038,0.004715038,0.000371033,0.000371033,0.005645838,608.5150646,230.5286944,0,608.5,230.5,0,609,231,0,71,5
3,72,4,4,586,237,584,235,584.5,235.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.027924009,0.027924009,0.005935759,0.001846342,0.09465548,0.00872816,0.00872816,0.006981002,0.006981002,0.007782102,0.005477988,0.005477988,0.001327206,0.001327206,0.00872816,584.5912568,235.4748634,0,584.5,235.5,0,585,235,0,72,5
3,73,8,12,604,237,600,234,601.25,235,0.609605919,9,0.795097217,3.191538243,1,0.666666667,1.64040402,4.1006186,3.16227766,1.414213562,1.051776695,1,1.788854382,2.486951365,65.59296258,7.828427125,0.888888889,1,1,0.041031512,0.050171665,0.004501412,0.002258335,0.076777989,0.008575571,0.009140153,0.005861645,0.006271458,0.006759747,0.003952087,0.003952087,0.001654188,0.001889425,0.008575571,601.245438,235.0766423,0,601.25,235,0,601,235,0,73,5
3,74,1,1,592,244,591,243,591,243,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.004745555,0.004745555,0.004745555,0,0,0.004745555,0.004745555,0.004745555,0.004745555,0.004745555,0.004745555,0.004745555,0,0,0.004745555,591,243,0,591,243,0,591,243,0,74,5
3,75,6,6,554,329,552,326,552.5,327,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,0,6,1,1,0,0.037949187,0.037949187,0.005249103,0.001678493,0.069321051,0.009216449,0.009216449,0.006324864,0.006324864,0.006027314,0.004348821,0.004348821,0.001695395,0.001695395,0.008537423,552.468838,326.938078,0,552.5,327,0,552,327,0,75,7
3,76,4,4,549,330,547,328,547.5,328.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.02090486,0.02090486,0.005218585,0.000595102,0.074165776,0.006149386,0.006149386,0.005226215,0.005226215,0.005554284,0.003982604,0.003982604,0.000791596,0.000791596,0.006149386,547.5437956,328.440146,0,547.5,328.5,0,548,328,0,76,7
3,77,8,9,557,330,554,327,554.875,328.125,0.546802299,8,0.612372436,3.191538243,1,0.888888889,1.828814549,3.464101615,2.828427125,1.414213562,1.051776695,1,2,2.738612788,-45,7.414213562,1,1,1,0.036957351,0.045670253,0.004654001,0.001266498,0.106540662,0.006973374,0.008712902,0.005279622,0.005708782,0.005218585,0.003952087,0.003952087,0.001018688,0.001482315,0.006973374,554.9812897,328.1323087,0,554.875,328.125,0,555,328,0,77,7
3,78,5,9,544,331,541,328,542,329,0.509295818,5,0,2.523132522,1,0.555555556,1.963495408,2.529822128,2,1.414213562,1.082842712,1,1.414213562,2.529822128,45,5.656854249,1,1,1,0.019867245,0.027847714,0.004848554,0.000823987,0.041873891,0.00560006,0.007980469,0.004966811,0.005569543,0.005378805,0.00436408,0.00436408,0.000460875,0.001273996,0.007385367,542.0306849,328.9715068,0,542,329,0,542,329,0,78,7
3,79,2,2,558,332,556,331,556.5,331,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,0,0.008773938,0.008773938,0.004386969,1.53E-05,0.000869552,0.004394598,0.004394598,0.004386969,0.004386969,0.004394598,0.00437934,0.00437934,7.63E-06,7.63E-06,0.004394598,556.4991304,331,0,556.5,331,0,556,331,0,79,7
3,80,8,9,565,333,562,330,563.125,331.125,0.546802299,8,0.612372436,3.191538243,1,0.888888889,1.828814549,3.464101615,2.828427125,1.414213562,1.051776695,1,2,2.738612788,45,7.414213562,1,1,1,0.035812924,0.046189059,0.004165713,0.001312275,0.021656293,0.006729229,0.010376135,0.005116132,0.005773632,0.005477988,0.004089418,0.004089418,0.0009799,0.001966297,0.006729229,563.1209118,331.1037331,0,563.125,331.125,0,563,331,0,80,7
3,81,1,1,545,333,544,332,544,332,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005386434,0.005386434,0.005386434,0,0,0.005386434,0.005386434,0.005386434,0.005386434,0.005386434,0.005386434,0.005386434,0,0,0.005386434,544,332,0,544,332,0,544,332,0,81,7
3,82,2,2,540,337,538,336,538.5,336,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,0,0.008941787,0.008941787,0.004470894,3.05E-05,0.001706511,0.004486153,0.004486153,0.004470894,0.004470894,0.004486153,0.004455634,0.004455634,1.53E-05,1.53E-05,0.004486153,538.4982935,336,0,538.5,336,0,538,336,0,82,7
3,83,4,4,552,339,550,337,550.5,337.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.020248722,0.020248722,0.004867628,0.000549325,0.039607763,0.005493248,0.005493248,0.005062181,0.005062181,0.005416953,0.004470893,0.004470893,0.000418077,0.000418077,0.005493248,550.5388093,337.4920874,0,550.5,337.5,0,551,338,0,83,7
3,84,70,143,298,345,285,334,289.7428571,338.4,1.522164592,80,0.88427498,9.440697439,1,0.48951049,0.656959178,14.34221633,15,3.16227766,1.617316386,1.414213562,6.363961031,6.697335298,-52.51860616,36.59188309,0.875,1,0,0.186831455,0.499473542,0.005172808,0.001846341,0.28013945,0.011856259,0.011856259,0.006026821,0.007135336,0.006622416,0.003997863,0.003997863,0.002446875,0.002335243,0.009124895,290.003055,338.5038035,0,289.7428571,338.4,0,291,340,0,84,6
3,85,8,12,543,341,540,337,540.875,338.75,0.492373045,10,0.595965724,3.191538243,1,0.666666667,2.030980391,3.879071383,3.16227766,1.414213562,1.051776695,1,2,3.114932617,-5.392148934,7.035533906,0.8,1,1,0.03152514,0.036865797,0.00421149,0.000549325,0.034925545,0.005264362,0.005340657,0.004503591,0.004608225,0.00468452,0.004104677,0.004104677,0.000383296,0.000452977,0.005264362,540.9097682,338.7466888,0,540.875,338.75,0,541,339,0,85,7
3,86,100,204,303,348,286,336,294.75,342.53,1.406530775,117,0.832787403,11.28379167,1,0.490196078,0.710969157,15.76604365,16.4924225,4.242640687,1.903185478,1.414213562,8.087360843,8.727970426,-64.15217709,42.04163056,0.854700855,1,1,0.198275717,0.742442935,0.004928663,0.002075227,0.401641262,0.011245898,0.014938583,0.00566502,0.007424429,0.00669871,0.003952086,0.003952086,0.0022501,0.002891261,0.009704738,294.3488984,342.509187,0,294.75,342.53,0,294,343,0,86,6
3,87,2,2,555,348,553,347,553.5,347,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.011352712,0.011352712,0.005676356,0,0,0.005676356,0.005676356,0.005676356,0.005676356,0.005676356,0.005676356,0.005676356,0,0,0.005676356,553.5,347,0,553.5,347,0,553,347,0,87,7
3,88,9,16,1144,422,1140,418,1141.444444,419.2222222,0.662625031,10,0.527046277,3.385137501,1,0.5625,1.509149146,3.771236166,3.16227766,1.414213562,1.092047458,1,2.121320344,3.204934467,-26.56505118,8.656854249,0.9,1,0,0.033340964,0.042526896,0.004428932,0.000320439,0.053588637,0.005722133,0.005722133,0.004762995,0.004725211,0.004661631,0.003997864,0.003997864,0.000543874,0.000491247,0.005168994,1141.470398,419.2691066,0,1141.444444,419.2222222,0,1142,420,0,88,8
3,89,12,20,1141,424,1137,419,1138.833333,420.5833333,0.807598658,14,0.837112642,3.908820095,1,0.6,1.238238808,5.416025603,4.472135955,1.414213562,1.069035594,1,2.236067977,2.962731472,26.56505118,11.03553391,0.857142857,1,0,0.043640804,0.053864349,0.004074159,0.000442511,0.0499761,0.005004959,0.005508507,0.00436408,0.004488696,0.004562448,0.003936828,0.003936828,0.000364687,0.000463367,0.004867628,1138.882436,420.5926346,0,1138.833333,420.5833333,0,1139,421,0,89,8
3,90,103,154,1151,431,1140,417,1145.679612,423.7475728,1.118075571,110,0.545482015,11.45179781,1,0.668831169,0.894393927,12.74376327,13.15294644,5,2.163950628,2,10,10.68083508,-0.613393552,38.04163056,0.936363636,1,1,0.140276192,0.598901365,0.004715038,0.000976576,0.136867814,0.005523766,0.008773938,0.004525038,0.005814576,0.005531396,0.003936828,0.003936828,0.000430769,0.001302015,0.00663386,1145.616245,423.8688884,0,1145.679612,423.7475728,0,1145,425,0,90,8
3,91,2,2,189,459,187,458,187.5,458,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.008133058,0.008133058,0.004066529,0.000167849,0.010318964,0.004150454,0.004150454,0.004066529,0.004066529,0.004150454,0.003982604,0.003982604,8.39E-05,8.39E-05,0.004150454,187.489681,458,0,187.5,458,0,187,458,0,91,9
3,92,8,12,207,464,204,460,205,461.5,0.409248391,10,0.816496581,3.191538243,1,0.666666667,2.443503804,4.242640687,3.605551275,1,1,1,1.788854382,2.449489743,-45,6.414213562,0.8,1,0,0.055893801,0.055893801,0.005233845,0.002105746,0.078165488,0.010910202,0.010910202,0.006986725,0.006986725,0.006500343,0.003936828,0.003936828,0.002468385,0.002468385,0.010360876,204.938029,461.5476386,0,205,461.5,0,205,462,0,92,9
3,93,15,20,200,465,195,461,197.2,462.8,0.795150038,16,0.729198564,4.370193722,1,0.75,1.257624288,5.309178691,4.472135955,2,1.188561808,1,3,3.633082478,87.55045377,12.24264069,0.9375,1,1,0.068223092,0.107530334,0.005222401,0.001762417,0.140425891,0.009765774,0.01202411,0.006202099,0.007168689,0.006614787,0.004287786,0.004287786,0.001608735,0.002478015,0.00990692,197.3292181,462.8549737,0,197.2,462.8,0,198,463,0,93,9
3,94,50,90,208,471,199,461,203.3,465.4,1.31349541,61,0.831811959,7.978845608,1,0.555555556,0.761327366,11.21886842,10.29563014,2.828427125,1.456023684,1.207106781,6.090776714,6.227117421,38.90115604,28.72792206,0.819672131,1,1,0.161669343,0.3830625,0.005233845,0.002090486,0.260458245,0.010376135,0.01451133,0.006466774,0.00766125,0.007766843,0.003936828,0.003936828,0.001984344,0.002616471,0.009224079,203.1166747,465.2149856,0,203.3,465.4,0,204,464,0,94,9
3,95,15,30,199,469,193,464,195.6,465.6,1.113147585,18,0.766214894,4.370193722,1,0.5,0.898353474,5.969354675,5.099019514,2,1.121895142,1,3.478505426,3.835814311,50.88414447,14.48528137,0.833333333,1,0,0.083802552,0.107392999,0.00677882,0.000907912,0.199403702,0.008682383,0.009033341,0.006983546,0.007159533,0.007309072,0.003936828,0.003936828,0.001379561,0.001337073,0.008281834,195.7755044,465.6946575,0,195.6,465.6,0,196,466,0,95,9
3,96,21,30,196,470,191,464,192.7142857,467.1904762,0.880422769,23,0.650558379,5.170882946,1,0.7,1.135817967,6.120447825,5.830951895,2,1.249649557,1,4,4.648212351,25.75200527,15.24264069,0.913043478,1,0,0.072495617,0.122636765,0.004520486,0.001449606,0.138573671,0.007675288,0.008407721,0.005178258,0.005839846,0.006012055,0.003936828,0.003936828,0.001178303,0.001396212,0.007309072,192.8328978,467.1188255,0,192.7142857,467.1904762,0,193,467,0,96,9
3,97,18,49,205,473,198,466,201.2777778,468.4444444,1.088668645,25,0.954100763,4.787307365,1,0.367346939,0.918553138,9.560676136,8.485281374,1.414213562,1.069035594,1,2.560737599,2.863286589,45.96930317,15.69238816,0.72,1,0,0.111772344,0.139574282,0.006698711,0.00091554,0.384002943,0.009414816,0.010070955,0.00745149,0.007754127,0.008667124,0.004119936,0.004119936,0.001776067,0.001773181,0.009155414,201.0404504,468.1425604,0,201.2777778,468.4444444,0,201,468,0,97,9
3,98,49,72,204,476,195,468,198.8163265,471.5714286,0.946554069,51,0.690833971,7.89865417,1,0.680555556,1.056463686,9.391868575,8.94427191,3.605551275,1.647032164,1.414213562,5.656854249,6.790447145,59.71494353,24.14213562,0.960784314,1,0,0.111223017,0.324437341,0.004814222,0.001625086,0.333423278,0.010025177,0.010589762,0.005561151,0.00662117,0.00641642,0.003952087,0.003952087,0.001737127,0.001960389,0.008194095,198.8404196,471.2388769,0,198.8163265,471.5714286,0,199,471,0,98,9
3,99,1,1,206,474,205,473,205,473,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.004150454,0.004150454,0.004150454,0,0,0.004150454,0.004150454,0.004150454,0.004150454,0.004150454,0.004150454,0.004150454,0,0,0.004150454,205,473,0,205,473,0,205,473,0,99,9
3,100,1,1,271,503,270,502,270,502,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003967346,0.003967346,0.003967346,0,0,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0,0,0.003967346,270,502,0,270,502,0,270,502,0,100,10
3,101,6,9,266,518,263,515,264.1666667,516.1666667,0.516863141,6,0.674199862,2.763953196,1,0.666666667,1.934748137,3.12694384,2.236067977,1.414213562,1.069035594,1,1.414213562,2.309401077,45,6.242640687,1,1,1,0.023971921,0.031219956,0.004440375,0.001235981,0.024931498,0.005630579,0.007248035,0.004794384,0.005203326,0.005523765,0.003936827,0.003936827,0.00067288,0.001101577,0.006439307,264.1915934,516.1671555,0,264.1666667,516.1666667,0,264,516,0,101,10
3,102,2,2,735,591,733,590,733.5,590,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.0109102,0.0109102,0.0054551,0.001876859,0.08601396,0.006393529,0.006393529,0.0054551,0.0054551,0.006393529,0.00451667,0.00451667,0.000938429,0.000938429,0.006393529,733.413986,590,0,733.5,590,0,733,590,0,102,12
3,103,4,4,737,598,735,596,735.5,596.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.034058137,0.034058137,0.007217517,0.002639811,0.080656361,0.009918364,0.009918364,0.008514534,0.008514534,0.009857329,0.007064927,0.007064927,0.001374541,0.001374541,0.009918364,735.5806452,596.5013441,0,735.5,596.5,0,736,596,0,103,12
3,104,1,1,747,601,746,600,746,600,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.004135195,0.004135195,0.004135195,0,0,0.004135195,0.004135195,0.004135195,0.004135195,0.004135195,0.004135195,0.004135195,0,0,0.004135195,746,600,0,746,600,0,746,600,0,104,12
3,105,26,32,749,610,745,602,746.4615385,605.5,0.995576862,28,0.817000919,5.753627392,1,0.8125,1.004442789,7.657275079,7.280109889,2,1.323623599,1,3,4.415463269,-6.358361831,18.03553391,0.928571429,1,0,0.124589914,0.240665296,0.005989166,0.003021287,0.279966924,0.011749447,0.01795987,0.007328818,0.009256358,0.009445335,0.003936827,0.003936827,0.002482372,0.00396917,0.011711299,746.6188182,605.731613,0,746.4615385,605.5,0,747,606,0,105,12
3,106,11,12,745,609,741,606,742.3636364,607.0909091,0.641158705,11,0.708443753,3.742410319,1,0.916666667,1.559676243,4.346129984,3.605551275,2,1.128564869,1,2,3.067356325,74.92930722,9.414213562,1,1,1,0.054535743,0.076447697,0.00466926,0.001792935,0.208677881,0.010254062,0.015197986,0.006059527,0.006949791,0.006126497,0.004089418,0.004089418,0.002007184,0.003183488,0.008571755,742.1578842,607.0560878,0,742.3636364,607.0909091,0,742,607,0,106,12
3,107,4,4,729,610,727,608,727.5,608.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.021805143,0.021805143,0.005096514,0.001068131,0.08194568,0.006881819,0.006881819,0.005451286,0.005451286,0.005447471,0.00437934,0.00437934,0.000911232,0.000911232,0.006881819,727.4506648,608.5654304,0,727.5,608.5,0,727,609,0,107,12
3,108,34,63,753,616,744,609,748.0294118,611.0588235,1.209012196,38,0.689533038,6.579524642,1,0.53968254,0.827121516,8.256616592,8.246211251,2.828427125,1.365768412,1,4.949747468,5.979889489,70.2115548,22.72792206,0.894736842,1,0,0.160219727,0.343434801,0.007148852,0.002792399,0.072965439,0.013748378,0.016800184,0.008432617,0.010101024,0.009781034,0.004470893,0.004470893,0.002664364,0.003608691,0.013160906,747.9983561,611.12485,0,748.0294118,611.0588235,0,748,611,0,108,12
3,109,12,16,754,616,750,612,751.4166667,613.75,0.695717241,13,0.646162165,3.908820095,1,0.75,1.437365559,4.418071998,3.605551275,2,1.152368927,1,2.683281573,3.371873175,-57.9331784,10.24264069,0.923076923,1,0,0.053467613,0.082124055,0.005828946,0.00109865,0.108946211,0.007858397,0.010574502,0.005940846,0.006843671,0.006927595,0.004135195,0.004135195,0.00123375,0.001989138,0.007858397,751.3138238,613.7859532,0,751.4166667,613.75,0,751,614,0,109,12
3,110,37,72,751,618,742,610,745.1891892,614.4324324,1.249857202,43,0.856195458,6.863662518,1,0.513888889,0.800091401,10.46335209,9.899494937,2.828427125,1.329731298,1,5.206330988,5.405912271,56.84908696,24.10660172,0.860465116,1,1,0.16140993,0.385915914,0.0061532,0.003700313,0.046274032,0.01295491,0.025131609,0.007336815,0.01043016,0.008857862,0.003952087,0.003952087,0.002809626,0.005730884,0.013092241,745.1536119,614.4620221,0,745.1891892,614.4324324,0,744,615,0,110,12
3,111,2,2,730,621,729,619,729,619.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.010009918,0.010009918,0.005004959,0.002136264,0.106707364,0.006073091,0.006073091,0.005004959,0.005004959,0.006073091,0.003936827,0.003936827,0.001068132,0.001068132,0.006073091,729,619.3932926,0,729,619.5,0,729,619,0,111,12
3,112,53,63,749,624,740,617,744.3962264,620.0754717,0.943756443,56,0.626489014,8.214724333,1,0.841269841,1.059595415,9.338573228,8.602325267,3.605551275,1.72901761,1.414213562,6,7.278766468,78.90276461,25.07106781,0.946428571,1,1,0.130159449,0.493095276,0.005359731,0.002548257,0.214525359,0.008911268,0.024963759,0.005659106,0.009303684,0.007728694,0.003997863,0.003997863,0.001392501,0.005034773,0.011593042,744.5527155,619.9287328,0,744.3962264,620.0754717,0,744,619,0,112,12
3,113,4,4,735,625,733,623,733.5,623.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.024841688,0.024841688,0.00608835,0.001022356,0.058830363,0.007278554,0.007278554,0.006210422,0.006210422,0.006256199,0.005218585,0.005218585,0.000731718,0.000731718,0.007278554,733.5448403,623.5380836,0,733.5,623.5,0,734,624,0,113,12
3,114,1,1,62,637,61,636,61,636,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.004242009,0.004242009,0.004242009,0,0,0.004242009,0.004242009,0.004242009,0.004242009,0.004242009,0.004242009,0.004242009,0,0,0.004242009,61,636,0,61,636,0,61,636,0,114,14
3,115,39,48,60,642,52,636,55.12820513,638.5897436,1.165475035,44,0.668070626,7.04672564,1,0.8125,0.858019236,8.471636253,8.062257748,2.828427125,1.404765242,1,5,6.303726487,-79.53257989,23.89949494,0.886363636,1,1,0.148607615,0.349507896,0.006042573,0.002616922,0.433108198,0.011871519,0.020019837,0.007076553,0.008961741,0.008239872,0.0040589,0.0040589,0.002356612,0.003753691,0.011631189,54.77184021,638.8358874,0,55.12820513,638.5897436,0,54,639,0,115,14
3,116,2,2,986,641,985,639,985,639.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.011673152,0.011673152,0.005836576,0.000503547,0.021568616,0.00608835,0.00608835,0.005836576,0.005836576,0.00608835,0.005584802,0.005584802,0.000251774,0.000251774,0.00608835,985,639.4784314,0,985,639.5,0,985,639,0,116,13
